,Facility Id,State,industry_type,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
6964,1007854,TX,Waste Management and Remediation Services,22998.5,28291024,58824.96512,142,185,98101118.27,16.0
6965,1007852,TX,Waste Management and Remediation Services,291587.246,28291024,58824.96512,142,185,98101118.27,16.0
6966,1004799,TX,Chemical Manufacturing,111668.28,28291024,58824.96512,142,185,98101118.27,16.0
6967,1003317,TX,Oil and Gas Extraction,62131.724,28291024,58824.96512,142,185,98101118.27,16.0
6968,1004492,TX,"Professional, Scientific, and Technical Services",30729.432,28291024,58824.96512,142,185,98101118.27,16.0
6969,1004024,TX,Paper Manufacturing,31620.18,28291024,58824.96512,142,185,98101118.27,16.0
6970,1002305,TX,Paper Manufacturing,349644.776,28291024,58824.96512,142,185,98101118.27,16.0
6971,1002514,TX,Waste Management and Remediation Services,33676.25,28291024,58824.96512,142,185,98101118.27,16.0
6972,1002029,TX,Oil and Gas Extraction,125251.244,28291024,58824.96512,142,185,98101118.27,16.0
6973,1002630,TX,Oil and Gas Extraction,26065.296,28291024,58824.96512,142,185,98101118.27,16.0
6974,1007799,TX,Waste Management and Remediation Services,102708.25,28291024,58824.96512,142,185,98101118.27,16.0
6975,1002633,TX,Plastics and Rubber Products Manufacturing,31759.836,28291024,58824.96512,142,185,98101118.27,16.0
6976,1003441,TX,Pipeline Transportation,99226.532,28291024,58824.96512,142,185,98101118.27,16.0
6977,1004972,TX,Primary Metal Manufacturing,113442.172,28291024,58824.96512,142,185,98101118.27,16.0
6978,1005691,TX,Pipeline Transportation,106762.568,28291024,58824.96512,142,185,98101118.27,16.0
6979,1007399,TX,Oil and Gas Extraction,68094.106,28291024,58824.96512,142,185,98101118.27,16.0
6980,1006538,TX,Waste Management and Remediation Services,79448.25,28291024,58824.96512,142,185,98101118.27,16.0
6981,1000375,TX,Utilities ,5893906.626,28291024,58824.96512,142,185,98101118.27,16.0
6982,1012757,TX,Oil and Gas Extraction,26284.752,28291024,58824.96512,142,185,98101118.27,16.0
6983,1005480,TX,Waste Management and Remediation Services,102406.75,28291024,58824.96512,142,185,98101118.27,16.0
6984,1011708,TX,Chemical Manufacturing,26319.8,28291024,58824.96512,142,185,98101118.27,16.0
6985,1007840,TX,Waste Management and Remediation Services,8937.376,28291024,58824.96512,142,185,98101118.27,16.0
6986,1011000,TX,Pipeline Transportation,25393.89,28291024,58824.96512,142,185,98101118.27,16.0
6987,1000936,TX,Utilities ,269393.552,28291024,58824.96512,142,185,98101118.27,16.0
6988,1000542,TX,Utilities ,30489.736,28291024,58824.96512,142,185,98101118.27,16.0
6989,1000098,TX,Utilities ,348113.06,28291024,58824.96512,142,185,98101118.27,16.0
6990,1001334,TX,Utilities ,1012461.948,28291024,58824.96512,142,185,98101118.27,16.0
6991,1013006,TX,Utilities ,1367688.132,28291024,58824.96512,142,185,98101118.27,16.0
6992,1010643,TX,Pipeline Transportation,125216.184,28291024,58824.96512,142,185,98101118.27,16.0
6993,1009738,TX,Computer and Electronic Product Manufacturing,69169.68876,28291024,58824.96512,142,185,98101118.27,16.0
6994,1004137,TX,Oil and Gas Extraction,77952.292,28291024,58824.96512,142,185,98101118.27,16.0
6995,1005391,TX,Oil and Gas Extraction,42269.402,28291024,58824.96512,142,185,98101118.27,16.0
6996,1004144,TX,Oil and Gas Extraction,51165.174,28291024,58824.96512,142,185,98101118.27,16.0
6997,1002495,TX,Oil and Gas Extraction,143597.414,28291024,58824.96512,142,185,98101118.27,16.0
6998,1009093,TX,Oil and Gas Extraction,615747.32,28291024,58824.96512,142,185,98101118.27,16.0
6999,1003318,TX,Oil and Gas Extraction,29733.948,28291024,58824.96512,142,185,98101118.27,16.0
7000,1010592,TX,Pipeline Transportation,11961.956,28291024,58824.96512,142,185,98101118.27,16.0
7001,1012625,TX,Primary Metal Manufacturing,749328.252,28291024,58824.96512,142,185,98101118.27,16.0
7133,1012147,CA,Oil and Gas Extraction,9298.916,39337785,64613.94052,218,760,30727900.18,47.2
7134,1001444,CA,Utilities ,591937.056,39337785,64613.94052,218,760,30727900.18,47.2
7135,1001447,CA,Utilities ,256547.5,39337785,64613.94052,218,760,30727900.18,47.2
7136,1001450,CA,Utilities ,352462.044,39337785,64613.94052,218,760,30727900.18,47.2
7137,1006430,CA,Chemical Manufacturing,629814.3,39337785,64613.94052,218,760,30727900.18,47.2
7138,1003748,CA,Chemical Manufacturing,836849.5,39337785,64613.94052,218,760,30727900.18,47.2
7139,1002121,CA,Chemical Manufacturing,776437.6,39337785,64613.94052,218,760,30727900.18,47.2
7140,1002122,CA,Chemical Manufacturing,232285.024,39337785,64613.94052,218,760,30727900.18,47.2
7141,1002123,CA,Chemical Manufacturing,46574.1,39337785,64613.94052,218,760,30727900.18,47.2
7142,1002257,CA,Chemical Manufacturing,612023.4,39337785,64613.94052,218,760,30727900.18,47.2
7143,1002435,CA,Chemical Manufacturing,747630.65,39337785,64613.94052,218,760,30727900.18,47.2
7144,1004335,CA,Waste Management and Remediation Services,49114.5,39337785,64613.94052,218,760,30727900.18,47.2
7145,1006197,CA,Waste Management and Remediation Services,19362.25,39337785,64613.94052,218,760,30727900.18,47.2
7146,1004417,CA,Waste Management and Remediation Services,141660.0,39337785,64613.94052,218,760,30727900.18,47.2
7147,1007839,CA,Waste Management and Remediation Services,35561.75,39337785,64613.94052,218,760,30727900.18,47.2
7148,1002867,CA,Beverage and Tobacco Product Manufacturing,36872.454,39337785,64613.94052,218,760,30727900.18,47.2
7149,1007710,CA,Waste Management and Remediation Services,40645.7,39337785,64613.94052,218,760,30727900.18,47.2
7150,1003328,CA,Waste Management and Remediation Services,34486.75,39337785,64613.94052,218,760,30727900.18,47.2
7151,1007682,CA,Waste Management and Remediation Services,91034.844,39337785,64613.94052,218,760,30727900.18,47.2
7152,1012089,CA,Chemical Manufacturing,74974.468,39337785,64613.94052,218,760,30727900.18,47.2
7153,1002316,CA,Oil and Gas Extraction,179811.824,39337785,64613.94052,218,760,30727900.18,47.2
7154,1002156,CA,Oil and Gas Extraction,99864.424,39337785,64613.94052,218,760,30727900.18,47.2
7155,1006844,CA,Oil and Gas Extraction,111426.88,39337785,64613.94052,218,760,30727900.18,47.2
7156,1006845,CA,Oil and Gas Extraction,1666933.276,39337785,64613.94052,218,760,30727900.18,47.2
7157,1003702,CA,Oil and Gas Extraction,21376.62,39337785,64613.94052,218,760,30727900.18,47.2
7158,1002315,CA,Oil and Gas Extraction,19277.728,39337785,64613.94052,218,760,30727900.18,47.2
7159,1006405,CA,Oil and Gas Extraction,226275.248,39337785,64613.94052,218,760,30727900.18,47.2
7160,1012480,CA,Oil and Gas Extraction,18077.632,39337785,64613.94052,218,760,30727900.18,47.2
7161,1005790,CA,Oil and Gas Extraction,187631.892,39337785,64613.94052,218,760,30727900.18,47.2
7162,1006914,CA,Oil and Gas Extraction,301002.516,39337785,64613.94052,218,760,30727900.18,47.2
7163,1005635,CA,Oil and Gas Extraction,46398.024,39337785,64613.94052,218,760,30727900.18,47.2
7164,1012475,CA,Oil and Gas Extraction,73364.724,39337785,64613.94052,218,760,30727900.18,47.2
7165,1006846,CA,Oil and Gas Extraction,426258.844,39337785,64613.94052,218,760,30727900.18,47.2
7166,1000423,CA,Utilities ,6495.276,39337785,64613.94052,218,760,30727900.18,47.2
7167,1005044,CA,Utilities ,39403.852,39337785,64613.94052,218,760,30727900.18,47.2
7168,1007315,CA,Utilities ,102294.972,39337785,64613.94052,218,760,30727900.18,47.2
7169,1003689,CA,Petroleum and Coal Products Manufacturing,20084.176,39337785,64613.94052,218,760,30727900.18,47.2
7170,1001625,CA,Utilities ,10245.812,39337785,64613.94052,218,760,30727900.18,47.2
7171,1007699,CA,Waste Management and Remediation Services,170502.338,39337785,64613.94052,218,760,30727900.18,47.2
7172,1004465,CA,Waste Management and Remediation Services,40229.5,39337785,64613.94052,218,760,30727900.18,47.2
7173,1001134,CA,Utilities ,42117.944,39337785,64613.94052,218,760,30727900.18,47.2
7174,1005566,CA,Utilities ,199054.4,39337785,64613.94052,218,760,30727900.18,47.2
7175,1012548,CA,Mining (except Oil and Gas),23968.612,39337785,64613.94052,218,760,30727900.18,47.2
7176,1000005,CA,Nonmetallic Mineral Product Manufacturing,82451.324,39337785,64613.94052,218,760,30727900.18,47.2
7177,1005872,CA,Chemical Manufacturing,46284.276,39337785,64613.94052,218,760,30727900.18,47.2
7178,1002728,CA,Utilities ,9573.764,39337785,64613.94052,218,760,30727900.18,47.2
7179,1000046,CA,Waste Management and Remediation Services,76636.142,39337785,64613.94052,218,760,30727900.18,47.2
7180,1002896,CA,Waste Management and Remediation Services,47405.0,39337785,64613.94052,218,760,30727900.18,47.2
7181,1004406,CA,Waste Management and Remediation Services,23104.5,39337785,64613.94052,218,760,30727900.18,47.2
7182,1006139,CA,Utilities ,19218.928,39337785,64613.94052,218,760,30727900.18,47.2
7183,1004613,CA,Oil and Gas Extraction,49697.17,39337785,64613.94052,218,760,30727900.18,47.2
7184,1011449,CA,Waste Management and Remediation Services,302726.5,39337785,64613.94052,218,760,30727900.18,47.2
7185,1007951,CA,Waste Management and Remediation Services,17469.45,39337785,64613.94052,218,760,30727900.18,47.2
7186,1006221,CA,Waste Management and Remediation Services,26442.75,39337785,64613.94052,218,760,30727900.18,47.2
7187,1006218,CA,Waste Management and Remediation Services,26384.25,39337785,64613.94052,218,760,30727900.18,47.2
7188,1001405,CA,Utilities ,689357.444,39337785,64613.94052,218,760,30727900.18,47.2
7189,1001458,CA,Utilities ,0.0,39337785,64613.94052,218,760,30727900.18,47.2
7190,1003599,CA,Waste Management and Remediation Services,50834.02,39337785,64613.94052,218,760,30727900.18,47.2
7191,1005658,CA,Food Manufacturing,28106.144,39337785,64613.94052,218,760,30727900.18,47.2
7192,1005657,CA,Food Manufacturing,40685.496,39337785,64613.94052,218,760,30727900.18,47.2
7193,1006836,CA,Food Manufacturing,33211.924,39337785,64613.94052,218,760,30727900.18,47.2
7194,1005659,CA,Food Manufacturing,60378.972,39337785,64613.94052,218,760,30727900.18,47.2
7195,1006761,CA,Primary Metal Manufacturing,176917.784,39337785,64613.94052,218,760,30727900.18,47.2
7196,1004205,CA,Food Manufacturing,33331.024,39337785,64613.94052,218,760,30727900.18,47.2
7197,1005150,CA,Fabricated Metal Product Manufacturing,35429.816,39337785,64613.94052,218,760,30727900.18,47.2
7198,1002308,CA,Nonmetallic Mineral Product Manufacturing,1946586.11,39337785,64613.94052,218,760,30727900.18,47.2
7199,1007055,CA,Nonmetallic Mineral Product Manufacturing,6566.4,39337785,64613.94052,218,760,30727900.18,47.2
7200,1002759,CA,Utilities ,10422.26,39337785,64613.94052,218,760,30727900.18,47.2
7201,1003610,CA,Petroleum and Coal Products Manufacturing,4594307.336,39337785,64613.94052,218,760,30727900.18,47.2
7202,1007978,CA,Petroleum and Coal Products Manufacturing,3637485.954,39337785,64613.94052,218,760,30727900.18,47.2
7203,1002992,CA,Waste Management and Remediation Services,138826.25,39337785,64613.94052,218,760,30727900.18,47.2
7204,1006812,CA,Utilities ,12935.852,39337785,64613.94052,218,760,30727900.18,47.2
7205,1001667,CA,Educational Services,82040.94,39337785,64613.94052,218,760,30727900.18,47.2
7206,1004868,CA,Waste Management and Remediation Services,26649.0,39337785,64613.94052,218,760,30727900.18,47.2
7207,1005910,CA,"Executive, Legislative, and Other General Government Support ",16772.734,39337785,64613.94052,218,760,30727900.18,47.2
7208,1004364,CA,Waste Management and Remediation Services,8753.5,39337785,64613.94052,218,760,30727900.18,47.2
7209,1006322,CA,Waste Management and Remediation Services,41254.25,39337785,64613.94052,218,760,30727900.18,47.2
7210,1004691,CA,Waste Management and Remediation Services,107736.75,39337785,64613.94052,218,760,30727900.18,47.2
7211,1003182,CA,Waste Management and Remediation Services,50394.948,39337785,64613.94052,218,760,30727900.18,47.2
7212,1005955,CA,Waste Management and Remediation Services,20294.25,39337785,64613.94052,218,760,30727900.18,47.2
7213,1003175,CA,Utilities ,49239.464,39337785,64613.94052,218,760,30727900.18,47.2
7214,1002104,CA,Waste Management and Remediation Services,95962.75,39337785,64613.94052,218,760,30727900.18,47.2
7215,1001629,CA,Utilities ,666556.14,39337785,64613.94052,218,760,30727900.18,47.2
7216,1011772,CA,Educational Services,30587.036,39337785,64613.94052,218,760,30727900.18,47.2
7217,1007794,CA,Waste Management and Remediation Services,48750.95,39337785,64613.94052,218,760,30727900.18,47.2
7218,1005837,CA,Utilities ,341010.988,39337785,64613.94052,218,760,30727900.18,47.2
7219,1010540,CA,Utilities ,7110.424,39337785,64613.94052,218,760,30727900.18,47.2
7220,1006842,CA,Nonmetallic Mineral Product Manufacturing,1103238.044,39337785,64613.94052,218,760,30727900.18,47.2
7221,1007927,CA,Nonmetallic Mineral Product Manufacturing,1025224.43,39337785,64613.94052,218,760,30727900.18,47.2
7222,1012990,CA,Food Manufacturing,10200.212,39337785,64613.94052,218,760,30727900.18,47.2
7223,1002105,CA,Educational Services,59372.376,39337785,64613.94052,218,760,30727900.18,47.2
7224,1005164,CA,Oil and Gas Extraction,1512395.782,39337785,64613.94052,218,760,30727900.18,47.2
7225,1005321,CA,Oil and Gas Extraction,8228.326,39337785,64613.94052,218,760,30727900.18,47.2
7226,1010207,CA,Waste Management and Remediation Services,545.0,39337785,64613.94052,218,760,30727900.18,47.2
7227,1000453,CA,Utilities ,83196.236,39337785,64613.94052,218,760,30727900.18,47.2
7228,1000597,CA,Utilities ,178317.08,39337785,64613.94052,218,760,30727900.18,47.2
7229,1001320,CA,Utilities ,0.0,39337785,64613.94052,218,760,30727900.18,47.2
7230,1000566,CA,Utilities ,91259.012,39337785,64613.94052,218,760,30727900.18,47.2
7231,1001127,CA,Utilities ,139962.352,39337785,64613.94052,218,760,30727900.18,47.2
7232,1000422,CA,Utilities ,2296.892,39337785,64613.94052,218,760,30727900.18,47.2
7233,1011669,CA,Waste Management and Remediation Services,33117.75,39337785,64613.94052,218,760,30727900.18,47.2
7234,1009930,CA,Waste Management and Remediation Services,28463.25,39337785,64613.94052,218,760,30727900.18,47.2
7235,1007204,CA,Utilities ,0.0,39337785,64613.94052,218,760,30727900.18,47.2
7236,1006445,CA,Food Manufacturing,51902.104,39337785,64613.94052,218,760,30727900.18,47.2
7237,1007805,CA,Chemical Manufacturing,54368.996,39337785,64613.94052,218,760,30727900.18,47.2
7238,1000323,CA,Utilities ,1225992.844,39337785,64613.94052,218,760,30727900.18,47.2
7239,1012110,CA,"Executive, Legislative, and Other General Government Support ",36498.312,39337785,64613.94052,218,760,30727900.18,47.2
7240,1003200,CA,Waste Management and Remediation Services,100864.316,39337785,64613.94052,218,760,30727900.18,47.2
7241,1007736,CA,Waste Management and Remediation Services,8878.5,39337785,64613.94052,218,760,30727900.18,47.2
7242,1006447,CA,Food Manufacturing,21308.92,39337785,64613.94052,218,760,30727900.18,47.2
7243,1006861,CA,Petroleum and Coal Products Manufacturing,25863.652,39337785,64613.94052,218,760,30727900.18,47.2
7244,1007651,CA,Mining (except Oil and Gas),27683.554,39337785,64613.94052,218,760,30727900.18,47.2
7245,1002820,CA,Utilities ,13000.552,39337785,64613.94052,218,760,30727900.18,47.2
7246,1001263,CA,Utilities ,209614.256,39337785,64613.94052,218,760,30727900.18,47.2
7247,1000310,CA,Utilities ,278908.316,39337785,64613.94052,218,760,30727900.18,47.2
7248,1005648,CA,Beverage and Tobacco Product Manufacturing,25275.332,39337785,64613.94052,218,760,30727900.18,47.2
7249,1005565,CA,Utilities ,79583.9,39337785,64613.94052,218,760,30727900.18,47.2
7250,1007539,CA,Chemical Manufacturing,35589.216,39337785,64613.94052,218,760,30727900.18,47.2
7251,1007693,CA,Waste Management and Remediation Services,91126.4,39337785,64613.94052,218,760,30727900.18,47.2
7252,1003978,CA,Utilities ,58963.028,39337785,64613.94052,218,760,30727900.18,47.2
7253,1011676,CA,Waste Management and Remediation Services,13668.5,39337785,64613.94052,218,760,30727900.18,47.2
7254,1001454,CA,Utilities ,476160.288,39337785,64613.94052,218,760,30727900.18,47.2
7255,1000431,CA,Utilities ,593621.8,39337785,64613.94052,218,760,30727900.18,47.2
7256,1000074,CA,Utilities ,25366.656,39337785,64613.94052,218,760,30727900.18,47.2
7257,1001446,CA,Utilities ,97689.488,39337785,64613.94052,218,760,30727900.18,47.2
7258,1003814,CA,Waste Management and Remediation Services,85384.75,39337785,64613.94052,218,760,30727900.18,47.2
7259,1007198,CA,Waste Management and Remediation Services,110011.25,39337785,64613.94052,218,760,30727900.18,47.2
7260,1004010,CA,Waste Management and Remediation Services,103758.0,39337785,64613.94052,218,760,30727900.18,47.2
7261,1002205,CA,Food Manufacturing,40280.3,39337785,64613.94052,218,760,30727900.18,47.2
7262,1003202,CA,Waste Management and Remediation Services,90878.5,39337785,64613.94052,218,760,30727900.18,47.2
7263,1002107,CA,Waste Management and Remediation Services,338255.75,39337785,64613.94052,218,760,30727900.18,47.2
7264,1013489,CA,Food Manufacturing,25507.804,39337785,64613.94052,218,760,30727900.18,47.2
7265,1002394,CA,Food Manufacturing,56394.188,39337785,64613.94052,218,760,30727900.18,47.2
7266,1001718,CA,Nonmetallic Mineral Product Manufacturing,147011.512,39337785,64613.94052,218,760,30727900.18,47.2
7267,1003813,CA,Waste Management and Remediation Services,3498.0,39337785,64613.94052,218,760,30727900.18,47.2
7268,1003665,CA,Chemical Manufacturing,31112.432,39337785,64613.94052,218,760,30727900.18,47.2
7269,1007904,CA,Nonmetallic Mineral Product Manufacturing,124020.014,39337785,64613.94052,218,760,30727900.18,47.2
7270,1011090,CA,Nonmetallic Mineral Product Manufacturing,39772.4,39337785,64613.94052,218,760,30727900.18,47.2
7271,1000300,CA,Utilities ,20412.528,39337785,64613.94052,218,760,30727900.18,47.2
7272,1000122,CA,Utilities ,5240.332,39337785,64613.94052,218,760,30727900.18,47.2
7273,1001459,CA,Utilities ,46172.428,39337785,64613.94052,218,760,30727900.18,47.2
